order_id,category,price,discount_pct,payment_method,device,past_orders,past_return_rate,days_to_deliver,is_gift_wrapped,size_variants_in_order,review_score_of_product,returned
ORD114696,Apparel,704.32,11.6,Card,Tablet,6,0.047,6,0,2,3.1,0
ORD114697,Beauty,477.2,25.8,Card,Mobile,6,0.021,4,0,3,4.1,0
ORD114698,Electronics,170.33,8.2,NetBanking,Tablet,4,0.003,3,0,2,3.5,0
ORD114699,Electronics,317.62,32.8,COD,Mobile,4,0.069,6,0,1,4.5,0
ORD114700,Toys,994.12,14.7,Wallet,Mobile,10,0.201,2,0,1,3.3,0
ORD114701,Home,590.39,51.8,Wallet,Mobile,4,0.218,3,0,1,3.7,0
ORD114702,Electronics,192.32,27.9,COD,Tablet,4,0.012,4,0,2,3.5,0
ORD114703,Apparel,620.07,28.9,COD,Mobile,3,0.101,7,0,1,3.5,1
ORD114704,Apparel,297.16,24.7,Card,Tablet,3,0.102,4,0,3,4.4,0
ORD114705,Apparel,275.51,33.5,UPI,Tablet,6,0.163,2,0,1,3.6,0
ORD114706,Footwear,554.92,26.5,COD,Tablet,2,0.091,5,0,2,4.4,1
ORD114707,Footwear,183.41,27.5,UPI,Mobile,3,0.056,1,0,3,3.7,0
ORD114708,Electronics,331.52,67.0,UPI,Mobile,7,0.215,5,0,3,4.6,0
ORD114709,Home,1264.34,10.7,NetBanking,Mobile,3,0.313,4,0,1,4.0,0
ORD114710,Apparel,4548.92,21.5,Card,Mobile,2,0.031,3,0,3,3.8,1
ORD114711,Home,105.43,33.6,NetBanking,Mobile,4,0.123,3,0,1,3.7,0
ORD114712,Books,223.59,18.4,UPI,Mobile,5,0.183,3,0,2,3.7,0
ORD114713,Apparel,1362.73,15.5,Card,Desktop,5,0.321,1,0,3,4.5,0
ORD114714,Home,159.18,45.6,COD,Tablet,3,0.078,3,0,2,4.7,0
ORD114715,Apparel,439.21,32.3,UPI,Mobile,5,0.174,4,0,3,3.7,0
ORD114716,Electronics,2483.43,24.4,NetBanking,Mobile,1,0.099,4,1,2,4.2,0
ORD114717,Home,255.92,32.7,Card,Mobile,3,0.23,2,0,3,3.6,0
ORD114718,Apparel,393.0,44.2,Card,Tablet,8,0.253,2,0,1,3.4,1
ORD114719,Footwear,154.64,5.7,COD,Mobile,0,0.0,2,0,3,4.2,0
ORD114720,Books,913.84,14.3,COD,Mobile,7,0.235,4,0,3,4.3,0
ORD114721,Apparel,99.0,30.4,Card,Mobile,3,0.027,5,0,2,4.8,0
ORD114722,Home,264.5,27.7,COD,Desktop,2,0.109,4,0,3,4.1,0
ORD114723,Home,153.26,8.6,COD,Mobile,4,0.022,2,0,2,4.8,0
ORD114724,Apparel,369.02,14.5,Card,Tablet,5,0.18,5,0,2,5.0,1
ORD114725,Home,2617.66,28.5,COD,Tablet,2,0.235,4,0,1,3.8,0
ORD114726,Electronics,697.46,22.4,UPI,Desktop,5,0.096,1,0,2,4.5,0
ORD114727,Apparel,610.83,28.8,COD,Mobile,4,0.164,3,0,3,3.4,0
ORD114728,Books,642.95,1.7,COD,Tablet,4,0.098,3,0,1,3.6,0
ORD114729,Electronics,482.64,0.4,COD,Mobile,3,0.159,4,0,3,4.5,0
ORD114730,Home,1564.8,27.4,COD,Mobile,2,0.023,6,0,3,4.1,0
ORD114731,Apparel,988.7,7.0,UPI,Mobile,3,0.115,7,0,1,2.9,1
ORD114732,Apparel,152.77,43.6,UPI,Desktop,5,0.09,8,0,2,4.0,0
ORD114733,Home,1184.82,36.6,UPI,Mobile,5,0.054,1,0,2,3.8,0
ORD114734,Home,608.95,25.0,NetBanking,Mobile,5,0.0,7,0,1,3.5,0
ORD114735,Apparel,742.05,27.4,UPI,Tablet,3,0.394,2,0,2,4.6,1
ORD114736,Home,99.0,19.3,UPI,Mobile,5,0.04,5,0,2,4.3,1
ORD114737,Electronics,493.08,35.1,UPI,Mobile,6,0.085,4,1,1,4.9,0
ORD114738,Footwear,434.83,8.8,UPI,Tablet,3,0.015,2,0,2,4.0,0
ORD114739,Beauty,264.1,43.4,COD,Desktop,6,0.101,2,0,2,4.0,0
ORD114740,Home,1294.43,10.4,NetBanking,Mobile,4,0.204,1,0,3,4.1,0
ORD114741,Electronics,113.05,8.9,UPI,Mobile,4,0.084,2,0,1,4.7,0
ORD114742,Beauty,7512.38,24.0,UPI,Mobile,2,0.173,4,0,2,4.6,1
ORD114743,Electronics,180.2,24.3,UPI,Mobile,5,0.116,3,0,1,4.1,0
ORD114744,Books,752.3,9.3,Card,Mobile,2,0.074,6,0,2,5.0,0
ORD114745,Beauty,597.6,9.7,UPI,Mobile,3,0.214,5,1,3,5.0,0
ORD114746,Footwear,1410.16,38.6,UPI,Desktop,3,0.035,1,0,2,4.9,0
ORD114747,Electronics,2217.38,1.3,UPI,Mobile,4,0.18,4,1,2,4.4,0
ORD114748,Toys,333.07,9.0,Card,Mobile,4,0.03,4,0,1,3.7,0
ORD114749,Books,577.23,27.8,COD,Mobile,2,0.075,1,0,1,4.3,0
ORD114750,Apparel,335.48,46.8,NetBanking,Mobile,5,0.032,1,0,1,4.4,0
ORD114751,Apparel,206.4,20.3,Card,Mobile,2,0.076,4,0,3,4.2,0
ORD114752,Footwear,508.11,23.5,COD,Desktop,3,0.113,2,0,3,3.9,1
ORD114753,Books,480.86,11.7,COD,Tablet,3,0.077,3,0,1,4.9,0
ORD114754,Books,497.72,44.0,NetBanking,Mobile,4,0.027,4,0,2,4.5,0
ORD114755,Beauty,350.56,8.8,COD,Mobile,5,0.184,4,0,3,2.8,0
ORD114756,Apparel,669.32,36.8,COD,Desktop,4,0.063,9,0,1,4.3,0
ORD114757,Books,995.88,17.3,COD,Mobile,3,0.015,4,0,2,4.2,0
ORD114758,Apparel,166.44,21.4,COD,Mobile,2,0.157,1,0,1,3.7,0
ORD114759,Footwear,858.51,51.4,UPI,Desktop,6,0.105,3,0,1,3.5,0
ORD114760,Footwear,2008.91,13.7,Card,Mobile,6,0.154,2,0,3,4.5,1
ORD114761,Electronics,156.31,44.8,Card,Mobile,4,0.078,6,0,3,3.6,0
ORD114762,Electronics,566.38,13.5,COD,Mobile,3,0.052,3,0,2,5.0,0
ORD114763,Apparel,741.74,55.0,UPI,Mobile,5,0.174,4,0,2,2.8,0
ORD114764,Apparel,997.26,22.7,COD,Mobile,6,0.127,5,1,2,3.8,0
ORD114765,Beauty,1104.18,25.2,UPI,Mobile,4,0.074,3,0,1,4.6,0
ORD114766,Apparel,1456.72,30.4,UPI,Mobile,5,0.0,7,0,2,4.1,0
ORD114767,Electronics,556.88,8.5,Wallet,Mobile,3,0.0,1,1,1,4.1,0
ORD114768,Apparel,200.82,23.9,Card,Mobile,7,0.098,6,0,2,5.0,0
ORD114769,Footwear,357.03,14.0,Card,Mobile,5,0.0,3,0,2,2.6,0
ORD114770,Apparel,1806.27,10.1,UPI,Mobile,2,0.087,3,0,3,4.8,0
ORD114771,Home,223.25,23.9,UPI,Mobile,1,0.092,6,0,3,3.5,0
ORD114772,Electronics,786.02,65.8,UPI,Desktop,1,0.048,4,0,1,3.9,1
ORD114773,Apparel,1054.3,39.0,Card,Mobile,4,0.205,3,0,2,3.9,1
ORD114774,Beauty,854.82,59.4,NetBanking,Desktop,1,0.043,3,1,2,4.2,0
ORD114775,Apparel,1137.37,7.7,Wallet,Tablet,2,0.011,5,0,1,4.2,0
ORD114776,Beauty,478.87,23.9,UPI,Mobile,2,0.095,5,0,3,3.2,0
ORD114777,Apparel,449.76,29.5,Card,Mobile,2,0.229,5,0,1,4.7,1
ORD114778,Books,2525.88,29.6,UPI,Mobile,11,0.069,2,0,1,3.6,0
ORD114779,Apparel,2907.95,4.7,COD,Desktop,2,0.296,5,0,3,4.5,1
ORD114780,Electronics,1811.26,19.2,Card,Tablet,4,0.018,3,0,2,4.0,0
ORD114781,Home,807.78,6.3,NetBanking,Mobile,2,0.019,6,0,3,3.3,0
ORD114782,Electronics,293.42,10.9,NetBanking,Tablet,3,0.04,2,0,3,4.1,0
ORD114783,Beauty,557.21,43.0,NetBanking,Desktop,1,0.116,6,0,3,3.4,0
ORD114784,Apparel,438.62,41.4,UPI,Mobile,4,0.157,6,0,1,3.1,0
ORD114785,Footwear,1327.01,30.9,Card,Tablet,3,0.19,2,0,1,3.2,0
ORD114786,Books,700.2,7.2,UPI,Mobile,4,0.211,7,0,2,3.9,0
ORD114787,Books,833.3,30.0,UPI,Mobile,5,0.106,5,0,2,4.0,0
ORD114788,Electronics,478.2,17.8,COD,Desktop,6,0.093,4,0,2,3.5,0
ORD114789,Electronics,99.0,25.1,UPI,Desktop,6,0.019,2,0,1,3.2,0
ORD114790,Beauty,1605.43,9.2,COD,Mobile,7,0.082,3,0,3,4.7,0
ORD114791,Beauty,464.99,70.1,Card,Mobile,3,0.07,3,0,2,4.6,0
ORD114792,Books,1177.68,7.5,NetBanking,Mobile,3,0.027,6,0,1,3.4,0
ORD114793,Beauty,363.44,11.1,Card,Mobile,7,0.116,1,0,1,3.3,0
ORD114794,Footwear,2121.73,29.4,COD,Mobile,6,0.118,4,0,2,5.0,1
ORD114795,Home,304.48,35.4,UPI,Mobile,6,0.15,6,0,1,4.4,0
ORD114796,Electronics,462.22,18.6,UPI,Mobile,1,0.0,6,0,3,4.3,0
ORD114797,Apparel,499.88,56.0,Card,Mobile,4,0.127,1,0,2,4.1,0
ORD114798,Beauty,126.79,6.4,COD,Mobile,3,0.22,8,0,3,4.5,0
ORD114799,Home,712.94,27.9,UPI,Desktop,2,0.006,1,0,2,3.9,0
ORD114800,Apparel,1037.61,15.4,NetBanking,Desktop,5,0.085,5,0,3,4.8,0
ORD114801,Home,718.92,41.1,COD,Mobile,2,0.073,2,0,1,4.0,0
ORD114802,Apparel,3966.77,29.3,Card,Desktop,3,0.002,5,0,1,3.8,0
ORD114803,Apparel,220.97,14.1,NetBanking,Mobile,1,0.088,4,0,1,3.7,0
ORD114804,Home,104.36,25.9,Card,Mobile,2,0.103,2,1,3,4.0,0
ORD114805,Home,168.66,26.8,NetBanking,Desktop,5,0.276,5,0,1,4.9,0
ORD114806,Electronics,531.5,44.8,Card,Mobile,8,0.119,5,0,3,3.4,0
ORD114807,Apparel,1449.54,25.3,UPI,Mobile,3,0.01,6,0,3,3.2,0
ORD114808,Electronics,576.56,27.3,UPI,Desktop,4,0.07,1,0,1,3.8,0
ORD114809,Apparel,316.11,66.3,COD,Mobile,7,0.024,4,0,1,3.2,0
ORD114810,Books,1895.81,49.2,COD,Tablet,4,0.115,1,0,2,5.0,0
ORD114811,Apparel,444.02,57.2,UPI,Tablet,3,0.081,5,0,2,4.1,0
ORD114812,Books,143.11,23.3,COD,Mobile,1,0.078,7,0,1,4.4,0
ORD114813,Apparel,1210.58,37.8,COD,Desktop,6,0.001,6,1,2,4.1,0
ORD114814,Apparel,880.59,4.7,Card,Tablet,8,0.002,4,0,2,4.6,0
ORD114815,Electronics,610.23,52.8,COD,Tablet,2,0.171,2,0,2,4.3,0
ORD114816,Beauty,2120.49,58.8,COD,Mobile,1,0.07,4,0,3,4.0,1
ORD114817,Books,448.59,14.5,Card,Mobile,3,0.027,7,0,2,4.0,0
ORD114818,Electronics,633.91,43.9,COD,Mobile,3,0.07,4,1,3,3.1,0
ORD114819,Footwear,204.76,6.1,UPI,Mobile,3,0.035,2,0,1,4.3,0
ORD114820,Apparel,261.53,35.8,COD,Mobile,5,0.345,1,0,2,4.3,0
ORD114821,Electronics,321.67,1.2,Card,Mobile,1,0.06,4,0,1,4.3,0
ORD114822,Footwear,919.45,33.3,UPI,Mobile,4,0.072,7,0,3,4.4,0
ORD114823,Books,268.14,25.4,UPI,Mobile,4,0.19,4,1,1,5.0,0
ORD114824,Electronics,451.73,14.5,COD,Mobile,3,0.157,6,0,1,3.5,0
ORD114825,Beauty,403.18,33.3,Card,Mobile,3,0.053,5,0,3,4.6,0
ORD114826,Beauty,469.94,10.2,COD,Mobile,1,0.069,5,0,2,4.4,0
ORD114827,Apparel,247.67,7.3,UPI,Mobile,3,0.18,2,0,3,3.9,1
ORD114828,Footwear,408.98,1.1,COD,Mobile,5,0.043,4,0,2,3.2,0
ORD114829,Books,174.63,9.4,COD,Mobile,2,0.084,6,0,3,4.6,0
ORD114830,Footwear,475.46,29.9,COD,Mobile,2,0.116,1,0,1,4.3,0
ORD114831,Electronics,480.4,34.2,COD,Mobile,7,0.099,4,0,2,5.0,0
ORD114832,Books,526.01,4.6,COD,Mobile,4,0.108,4,0,1,3.5,0
ORD114833,Apparel,815.25,37.4,COD,Mobile,2,0.117,6,0,3,2.6,0
ORD114834,Books,2510.6,21.9,NetBanking,Mobile,2,0.073,9,0,3,4.7,0
ORD114835,Footwear,110.73,57.2,UPI,Mobile,7,0.236,4,0,3,3.6,1
ORD114836,Electronics,352.89,12.5,UPI,Tablet,6,0.276,7,1,1,3.7,0
ORD114837,Footwear,216.64,4.9,COD,Desktop,6,0.28,4,0,2,3.7,0
ORD114838,Electronics,652.3,42.3,COD,Tablet,2,0.119,3,0,2,4.0,1
ORD114839,Apparel,931.83,11.4,Wallet,Mobile,8,0.076,6,0,3,3.9,0
ORD114840,Apparel,165.35,20.0,COD,Mobile,8,0.127,4,0,1,4.0,0
ORD114841,Footwear,656.12,17.4,Card,Desktop,6,0.034,7,0,1,4.0,0
ORD114842,Footwear,1073.68,23.7,Card,Mobile,4,0.0,7,0,1,4.9,0
ORD114843,Home,722.34,25.9,UPI,Desktop,1,0.217,3,1,1,4.6,0
ORD114844,Apparel,363.62,15.8,Card,Mobile,2,0.067,7,0,3,4.6,0
ORD114845,Apparel,905.4,20.8,Card,Mobile,6,0.132,3,0,1,4.4,0
ORD114846,Apparel,391.69,37.1,NetBanking,Desktop,4,0.074,4,0,3,4.2,0
ORD114847,Footwear,1113.15,14.0,UPI,Mobile,2,0.019,6,0,3,5.0,0
ORD114848,Apparel,676.77,5.6,COD,Mobile,6,0.099,2,0,1,3.9,0
ORD114849,Apparel,415.93,24.4,UPI,Mobile,2,0.264,5,0,1,4.4,1
ORD114850,Electronics,158.84,17.2,COD,Mobile,7,0.0,8,0,1,4.5,0
ORD114851,Home,500.42,3.1,UPI,Mobile,5,0.046,3,0,3,4.5,0
ORD114852,Home,187.83,41.3,UPI,Mobile,4,0.078,5,0,1,3.6,0
ORD114853,Apparel,185.24,39.7,COD,Mobile,3,0.044,3,0,1,3.9,0
ORD114854,Books,360.24,19.0,NetBanking,Mobile,2,0.192,7,0,2,4.6,0
ORD114855,Home,460.15,10.4,Wallet,Mobile,1,0.098,5,0,1,3.2,0
ORD114856,Home,168.18,15.7,COD,Mobile,6,0.163,3,0,2,4.4,0
ORD114857,Apparel,424.66,44.5,COD,Mobile,8,0.131,5,0,2,4.6,0
ORD114858,Apparel,397.84,31.6,UPI,Mobile,6,0.04,3,0,3,4.5,0
ORD114859,Electronics,287.19,11.6,COD,Mobile,2,0.194,4,0,3,3.3,0
ORD114860,Apparel,391.11,26.4,COD,Desktop,6,0.003,4,0,2,3.7,1
ORD114861,Home,880.22,9.5,NetBanking,Mobile,5,0.045,4,0,3,4.6,0
ORD114862,Footwear,347.62,5.1,COD,Mobile,8,0.152,2,0,1,3.3,0
ORD114863,Apparel,831.56,27.1,COD,Mobile,6,0.183,4,0,3,3.5,0
ORD114864,Apparel,458.64,28.7,UPI,Mobile,4,0.081,6,0,2,4.3,0
ORD114865,Apparel,1232.29,25.2,COD,Mobile,5,0.141,6,0,2,2.7,0
ORD114866,Footwear,1023.05,21.3,Card,Desktop,2,0.161,2,0,2,4.2,0
ORD114867,Apparel,406.98,19.6,Card,Mobile,7,0.205,1,0,2,4.4,0
ORD114868,Electronics,267.01,42.5,UPI,Mobile,2,0.183,6,0,3,3.4,1
ORD114869,Apparel,762.44,13.7,COD,Mobile,4,0.049,5,0,1,3.5,0
ORD114870,Electronics,307.31,32.6,NetBanking,Mobile,3,0.172,1,0,2,3.7,0
ORD114871,Books,120.24,18.1,Card,Mobile,2,0.148,6,0,2,4.2,0
ORD114872,Books,955.25,30.1,UPI,Tablet,5,0.06,4,0,3,4.2,0
ORD114873,Electronics,284.01,29.4,UPI,Mobile,2,0.254,2,1,2,3.6,0
ORD114874,Footwear,99.0,28.2,UPI,Mobile,5,0.15,6,0,2,4.5,0
ORD114875,Home,460.0,24.0,COD,Mobile,2,0.129,3,0,2,3.9,1
ORD114876,Books,1144.18,51.9,UPI,Mobile,5,0.032,4,0,2,3.9,0
ORD114877,Electronics,289.82,34.0,Card,Mobile,4,0.24,8,0,1,4.0,0
ORD114878,Apparel,360.24,31.5,UPI,Tablet,4,0.12,3,0,3,4.0,0
ORD114879,Beauty,771.85,19.8,Card,Mobile,1,0.32,4,0,3,4.7,0
ORD114880,Apparel,327.17,28.4,Card,Tablet,8,0.042,1,0,1,3.8,0
ORD114881,Beauty,448.78,34.2,Card,Mobile,5,0.278,5,0,3,4.6,0
ORD114882,Apparel,1102.73,40.1,UPI,Mobile,2,0.112,4,0,1,3.1,0
ORD114883,Apparel,906.64,10.7,COD,Desktop,2,0.064,2,0,3,3.1,1
ORD114884,Beauty,604.03,18.5,Card,Mobile,4,0.096,1,0,2,5.0,0
ORD114885,Home,109.91,52.0,Card,Mobile,3,0.074,5,0,2,3.7,0
ORD114886,Electronics,833.54,4.3,COD,Mobile,6,0.089,5,0,3,4.4,0
ORD114887,Beauty,345.28,18.5,NetBanking,Mobile,7,0.224,1,0,2,4.8,0
ORD114888,Books,765.6,13.3,NetBanking,Desktop,1,0.119,5,0,2,4.5,0
ORD114889,Electronics,125.82,31.2,Card,Mobile,4,0.079,2,0,1,4.3,0
ORD114890,Toys,1145.9,15.5,COD,Mobile,4,0.339,5,0,1,4.8,1
ORD114891,Footwear,231.27,24.0,Card,Mobile,2,0.135,6,0,3,3.6,0
ORD114892,Apparel,726.28,61.5,UPI,Tablet,4,0.093,1,0,2,4.6,1
ORD114893,Beauty,1141.29,36.5,COD,Tablet,5,0.13,7,0,1,3.2,0
ORD114894,Footwear,700.42,46.8,COD,Mobile,4,0.123,3,0,2,4.6,0
ORD114895,Books,697.53,50.7,Card,Desktop,3,0.167,1,0,2,4.1,0
ORD114896,Apparel,533.48,34.4,UPI,Mobile,2,0.241,5,0,1,4.3,1
ORD114897,Apparel,164.38,41.4,UPI,Mobile,4,0.08,6,0,3,3.9,1
ORD114898,Apparel,1624.4,12.8,UPI,Desktop,4,0.101,2,0,2,4.4,0
ORD114899,Home,1320.73,56.5,UPI,Mobile,4,0.03,3,0,2,3.6,0
ORD114900,Beauty,349.2,14.4,UPI,Desktop,2,0.044,3,0,1,3.0,0
ORD114901,Footwear,99.0,12.3,UPI,Mobile,4,0.08,3,0,3,4.0,0
ORD114902,Apparel,1219.29,30.7,COD,Desktop,4,0.03,8,0,2,4.3,0
ORD114903,Footwear,99.0,8.0,UPI,Mobile,4,0.276,5,0,2,3.6,1
ORD114904,Footwear,795.46,4.6,COD,Mobile,7,0.031,5,0,3,4.1,0
ORD114905,Home,255.76,5.2,Card,Mobile,4,0.106,6,0,2,4.1,0
ORD114906,Home,759.17,9.3,UPI,Mobile,5,0.154,6,0,3,4.0,1
ORD114907,Apparel,199.02,18.7,Card,Desktop,2,0.011,4,0,1,4.0,0
ORD114908,Footwear,495.22,31.1,UPI,Desktop,5,0.076,5,0,2,4.6,0
ORD114909,Home,106.09,50.9,COD,Mobile,1,0.149,3,0,1,3.3,0
ORD114910,Apparel,499.56,10.6,COD,Mobile,4,0.027,1,0,3,3.6,1
ORD114911,Footwear,490.79,24.5,COD,Mobile,6,0.021,2,0,2,4.1,0
ORD114912,Home,940.3,24.4,UPI,Mobile,2,0.114,3,0,3,4.6,0
ORD114913,Footwear,320.38,63.5,Card,Mobile,5,0.046,8,0,2,4.2,0
ORD114914,Apparel,635.67,21.8,COD,Mobile,6,0.225,5,0,2,4.4,0
ORD114915,Apparel,344.85,24.6,UPI,Desktop,3,0.139,1,0,1,3.4,0
ORD114916,Beauty,741.15,2.2,COD,Mobile,6,0.102,4,0,2,5.0,0
ORD114917,Apparel,700.65,5.4,UPI,Mobile,0,0.0,6,0,2,4.7,1
ORD114918,Beauty,1087.55,17.1,UPI,Desktop,1,0.247,5,0,3,4.6,0
ORD114919,Electronics,171.5,39.3,COD,Mobile,5,0.0,7,0,3,4.4,0
ORD114920,Electronics,453.82,11.5,COD,Mobile,1,0.281,5,0,2,4.1,1
ORD114921,Beauty,636.14,21.2,Card,Mobile,4,0.024,4,0,2,4.0,0
ORD114922,Footwear,2533.62,27.7,UPI,Tablet,2,0.01,2,0,1,4.7,1
ORD114923,Apparel,2934.86,8.2,UPI,Desktop,4,0.002,1,0,3,4.2,1
ORD114924,Apparel,144.97,21.1,Card,Mobile,2,0.194,2,0,3,3.9,1
ORD114925,Home,283.33,41.4,COD,Desktop,3,0.025,9,0,3,5.0,0
ORD114926,Electronics,99.0,12.4,NetBanking,Mobile,2,0.115,7,0,3,3.3,0
ORD114927,Beauty,3556.79,7.5,Card,Desktop,6,0.0,5,0,1,3.6,0
ORD114928,Electronics,655.78,10.1,UPI,Desktop,1,0.033,6,0,2,4.2,0
ORD114929,Footwear,830.94,24.8,UPI,Mobile,1,0.061,5,0,3,4.0,0
ORD114930,Apparel,370.72,16.7,UPI,Mobile,2,0.0,4,0,2,5.0,0
ORD114931,Apparel,491.05,12.8,Card,Mobile,4,0.196,3,0,1,4.2,0
ORD114932,Beauty,1361.54,10.9,COD,Desktop,1,0.0,5,1,2,3.7,0
ORD114933,Apparel,192.18,12.6,Card,Mobile,5,0.271,3,0,3,4.1,0
ORD114934,Books,178.37,28.5,COD,Mobile,2,0.046,4,0,3,3.3,0
ORD114935,Apparel,396.78,21.3,Card,Tablet,0,0.0,5,0,2,4.0,0
ORD114936,Electronics,497.18,12.5,Wallet,Mobile,5,0.212,1,0,1,4.3,1
ORD114937,Apparel,812.31,42.0,COD,Mobile,5,0.063,5,1,3,3.9,0
ORD114938,Beauty,501.56,8.8,UPI,Mobile,5,0.018,2,0,3,4.9,0
ORD114939,Apparel,230.35,26.4,UPI,Tablet,4,0.283,2,0,3,4.8,0
ORD114940,Electronics,349.8,28.0,UPI,Desktop,5,0.021,5,0,2,4.0,0
ORD114941,Books,577.83,28.3,COD,Desktop,1,0.122,7,0,2,4.1,0
ORD114942,Home,892.96,39.4,UPI,Mobile,7,0.144,4,0,2,4.1,0
ORD114943,Apparel,1211.31,31.2,Card,Mobile,3,0.105,2,0,2,3.7,0
ORD114944,Beauty,384.85,28.8,NetBanking,Mobile,4,0.0,3,0,2,4.3,0
ORD114945,Footwear,260.68,9.9,Card,Desktop,5,0.15,6,0,2,3.9,0
ORD114946,Apparel,219.57,44.8,UPI,Mobile,3,0.0,3,0,1,5.0,0
ORD114947,Electronics,1408.27,28.1,COD,Mobile,1,0.0,1,0,1,4.0,0
ORD114948,Beauty,332.74,26.3,COD,Mobile,8,0.052,3,0,2,4.2,0
ORD114949,Footwear,247.82,21.3,UPI,Desktop,5,0.094,3,0,2,3.9,0
ORD114950,Beauty,572.75,35.4,UPI,Mobile,2,0.137,4,0,2,3.7,0
ORD114951,Home,2106.73,16.4,Card,Mobile,3,0.101,5,0,1,3.6,0
ORD114952,Electronics,214.46,18.0,UPI,Mobile,4,0.267,7,0,2,3.0,0
ORD114953,Footwear,838.94,16.2,COD,Desktop,8,0.068,4,0,1,4.3,0
ORD114954,Home,327.18,14.9,COD,Mobile,5,0.063,8,0,1,5.0,0
ORD114955,Footwear,544.56,22.3,UPI,Mobile,4,0.121,7,0,3,4.2,0
ORD114956,Apparel,1022.53,11.6,COD,Mobile,3,0.128,9,0,2,4.1,1
ORD114957,Footwear,1472.02,40.9,COD,Desktop,5,0.01,7,0,3,4.2,0
ORD114958,Books,305.93,23.9,COD,Tablet,3,0.173,8,0,1,3.5,0
ORD114959,Apparel,968.12,24.0,UPI,Mobile,6,0.281,5,0,3,4.3,1
ORD114960,Apparel,610.15,53.4,COD,Mobile,5,0.055,4,0,1,3.2,0
ORD114961,Apparel,708.04,10.6,Wallet,Desktop,4,0.172,2,0,1,4.3,0
ORD114962,Apparel,1498.3,61.4,NetBanking,Mobile,7,0.137,3,0,3,4.7,1
ORD114963,Toys,259.94,16.4,COD,Mobile,1,0.099,5,0,2,5.0,0
ORD114964,Electronics,989.67,22.3,Card,Mobile,4,0.159,3,0,1,4.0,0
ORD114965,Home,567.47,12.6,UPI,Desktop,9,0.206,8,0,1,3.4,0
ORD114966,Beauty,1430.03,23.2,NetBanking,Desktop,5,0.068,4,1,3,4.2,0
ORD114967,Footwear,712.7,58.2,UPI,Mobile,8,0.01,3,0,1,2.9,1
ORD114968,Beauty,430.09,27.6,COD,Mobile,3,0.038,3,1,1,3.9,0
ORD114969,Toys,1079.35,34.2,COD,Tablet,4,0.316,2,0,1,5.0,0
ORD114970,Home,295.58,36.3,Wallet,Mobile,8,0.16,1,0,1,4.5,0
ORD114971,Home,343.66,12.9,NetBanking,Mobile,8,0.142,6,0,1,5.0,0
ORD114972,Footwear,250.63,34.0,UPI,Tablet,3,0.031,3,0,2,4.1,0
ORD114973,Beauty,280.31,14.0,UPI,Desktop,0,0.0,6,0,1,3.9,0
ORD114974,Apparel,99.0,19.2,UPI,Mobile,5,0.048,2,0,2,4.8,0
ORD114975,Home,311.18,1.8,Card,Desktop,4,0.141,3,0,1,4.1,0
ORD114976,Footwear,461.21,32.1,UPI,Mobile,3,0.145,5,0,2,3.7,0
ORD114977,Electronics,976.83,21.0,COD,Mobile,2,0.185,4,0,3,4.5,0
ORD114978,Books,215.12,32.3,COD,Mobile,6,0.052,3,1,2,4.4,0
ORD114979,Home,314.06,60.8,UPI,Desktop,2,0.327,1,0,1,3.7,0
ORD114980,Apparel,420.45,11.0,UPI,Mobile,0,0.0,5,0,3,4.3,0
ORD114981,Home,981.35,29.6,Card,Mobile,5,0.25,6,0,2,4.1,0
ORD114982,Books,579.38,20.7,NetBanking,Mobile,3,0.169,5,0,2,4.3,0
ORD114983,Home,690.24,11.3,COD,Mobile,3,0.39,4,0,3,4.2,1
ORD114984,Books,1089.99,24.3,NetBanking,Mobile,8,0.024,1,0,2,3.9,0
ORD114985,Beauty,774.8,20.0,Card,Mobile,8,0.082,10,0,1,4.8,0
ORD114986,Books,286.43,17.6,UPI,Desktop,9,0.302,5,1,3,4.3,0
ORD114987,Footwear,2297.02,6.0,COD,Mobile,2,0.103,5,0,2,4.3,1
ORD114988,Electronics,99.0,39.9,UPI,Desktop,5,0.337,3,0,2,4.6,0
ORD114989,Beauty,1105.97,48.4,Wallet,Desktop,5,0.262,6,0,1,4.2,0
ORD114990,Books,732.18,33.6,UPI,Mobile,5,0.04,1,0,3,3.8,0
ORD114991,Apparel,1509.9,35.6,UPI,Mobile,5,0.099,2,0,3,4.6,1
ORD114992,Apparel,399.48,38.3,COD,Mobile,5,0.087,3,0,2,4.1,0
ORD114993,Footwear,315.24,6.1,COD,Mobile,5,0.0,6,0,2,4.9,0
ORD114994,Beauty,182.77,21.7,UPI,Mobile,6,0.368,4,0,2,3.7,0
ORD114995,Books,189.21,12.1,UPI,Mobile,5,0.032,3,0,1,3.2,0
ORD114996,Electronics,423.98,67.1,NetBanking,Mobile,7,0.057,4,0,3,2.8,0
ORD114997,Apparel,230.93,5.5,UPI,Desktop,4,0.271,6,0,3,4.3,1
ORD114998,Footwear,259.75,13.7,COD,Desktop,2,0.118,1,0,1,3.9,0
ORD114999,Books,189.76,7.8,COD,Mobile,3,0.016,7,0,1,4.3,0
ORD115000,Footwear,1249.53,58.2,COD,Mobile,4,0.177,5,1,2,3.2,0
ORD115001,Apparel,257.15,23.5,COD,Mobile,4,0.142,4,0,3,4.1,0
ORD115002,Footwear,707.36,31.2,COD,Mobile,5,0.127,1,0,2,5.0,1
